state,district,year,jan-rf,jan-dep,feb-rf,feb-dep,mar-rf,mar-dep,apr-rf,apr-dep,may-rf,may-dep,jun-rf,jun-dep,jul-rf,jul-dep,aug-rf,aug-dep,sep-rf,sep-dep,oct-rf,oct-dep,nov-rf,dec-dep,dec-rf,dec-dep
Madhya Pradesh,Ratlam,2007,0.0,-100,0.0,-100,0.0,-100,0.1,-94,0.1,-98,80.0,-26,478.0,63,531.2,75,139.5,-23,0.0,-100,0.0,-100,0.0,-100
Madhya Pradesh,Ratlam,2008,0.6,-88,0.0,-100,0.2,-89,1.9,19,0.4,-91,81.9,-24,208.2,-29,186.1,-39,138.4,-24,34.3,1,0.0,-100,0.1,-98
Madhya Pradesh,Ratlam,2009,0.5,-90,0.0,-100,0.0,-100,0.0,-100,9.7,120,50.8,-53,309.0,5,181.7,-40,79.6,-56,96.9,187,18.8,40,9.9,136
Madhya Pradesh,Ratlam,2010,0.0,-100,2.0,-13,0.0,-100,0.0,-100,0.0,-100,28.3,-74,248.9,-15,288.1,-5,78.4,-57,1.7,-95,41.6,210,0.0,-100
Madhya Pradesh,Rewa,2006,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,39.5,-68,363.3,8,199.6,-44,69.9,-67,0.0,-100,25.7,120,0.0,-100
Madhya Pradesh,Rewa,2007,0.0,-100,107.7,470,18.0,38,0.0,-100,18.3,326,168.2,35,144.8,-57,98.0,-72,244.0,16,51.2,45,0.0,-100,14.0,112
Madhya Pradesh,Rewa,2008,4.6,-82,9.4,-50,0.0,-100,1.2,-60,29.3,581,175.8,41,353.4,5,194.6,-45,73.4,-65,1.2,-97,,,0.0,-100
Madhya Pradesh,Rewa,2009,40.6,62,0.0,-100,0.0,-100,7.0,133,0.0,-100,14.6,-88,250.0,-26,104.2,-71,130.0,-38,72.4,105,46.9,301,2.0,-70
Madhya Pradesh,Rewa,2010,2.2,-91,56.0,196,0.0,-100,0.0,-100,12.8,198,13.4,-89,226.4,-33,264.2,-26,208.6,-1,18.0,-49,12.1,3,0.0,-100
Madhya Pradesh,Sagar,2006,0.0,-100,0.0,-100,68.1,657,8.1,224,36.1,464,73.9,-43,419.4,16,308.5,-24,115.0,-39,1.4,-96,9.6,-29,0.0,-100
Madhya Pradesh,Sagar,2007,0.0,-100,21.6,86,0.4,-96,1.0,-60,15.9,148,106.0,-19,260.8,-28,216.5,-47,119.5,-37,0.0,-100,0.2,-99,4.6,-43
Madhya Pradesh,Sagar,2008,0.1,-100,0.0,-100,5.0,-44,7.8,212,1.2,-81,384.0,194,228.4,-37,303.9,-25,86.0,-54,9.9,-70,0.0,-100,0.0,-100
Madhya Pradesh,Sagar,2009,3.6,-87,2.9,-75,0.3,-97,1.4,-44,9.5,48,45.6,-65,266.2,-27,249.8,-38,282.4,49,113.8,247,131.4,866,8.4,4
Madhya Pradesh,Sagar,2010,3.2,-88,1.3,-89,0.0,-100,0.0,-100,0.0,-100,33.8,-74,375.9,4,255.8,-37,106.4,-44,1.2,-96,3.7,-73,2.2,-73
Madhya Pradesh,Satna,2006,0.0,-100,0.0,-100,34.2,192,24.2,415,25.0,363,53.8,-57,378.7,20,209.6,-36,50.2,-72,3.6,-91,0.6,-94,0.0,-100
Madhya Pradesh,Satna,2007,0.0,-100,71.0,253,21.6,85,0.6,-87,1.0,-81,145.1,17,146.9,-53,176.4,-46,172.9,-5,0.0,-100,0.0,-100,5.9,-16
Madhya Pradesh,Satna,2008,0.9,-97,8.5,-58,0.3,-97,3.0,-36,7.7,43,205.5,65,206.9,-34,212.5,-35,101.1,-44,4.1,-89,3.5,-67,0.0,-100
Madhya Pradesh,Satna,2009,12.9,-56,0.0,-100,1.4,-88,3.8,-19,14.5,169,25.8,-79,207.6,-34,192.5,-42,152.0,-16,220.4,465,58.9,450,2.9,-59
Madhya Pradesh,Satna,2010,1.7,-94,5.5,-73,0.0,-100,0.1,-98,1.6,-70,16.9,-86,228.1,-27,209.7,-36,176.4,-3,13.7,-65,9.7,-9,0.0,-100
Madhya Pradesh,Sehore,2006,0.0,-100,0.0,-100,74.8,1640,0.0,-100,63.9,652,40.1,-69,367.8,-3,736.6,80,348.5,64,1.1,-97,0.0,-100,0.0,-100
Madhya Pradesh,Sehore,2007,0.0,-100,9.0,45,0.0,-100,0.0,-100,2.9,-66,98.1,-24,423.3,12,229.1,-44,130.6,-38,0.0,-100,0.0,-100,0.0,-100
Madhya Pradesh,Sehore,2008,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,76.4,-41,207.0,-45,224.8,-45,126.9,-40,15.4,-57,29.0,91,0.0,-100
Madhya Pradesh,Sehore,2009,19.9,72,0.0,-100,0.0,-100,1.1,38,9.5,12,71.2,-45,397.4,5,189.9,-54,88.9,-58,84.6,137,91.8,504,0.0,-100
Madhya Pradesh,Sehore,2010,0.8,-93,2.5,-60,0.0,-100,0.0,-100,0.0,-100,39.1,-70,184.2,-51,253.2,-38,129.1,-39,18.7,-48,30.5,101,0.0,-100
Madhya Pradesh,Seoni,2006,0.0,-100,0.0,-100,60.4,218,39.0,264,21.8,59,42.7,-76,519.5,25,432.4,15,170.9,-9,26.5,-46,9.3,-35,0.0,-100
Madhya Pradesh,Seoni,2007,0.0,-100,4.5,-80,0.4,-98,0.8,-93,4.1,-70,97.9,-44,314.5,-24,290.6,-22,252.7,34,1.2,-98,0.0,-100,0.0,-100
Madhya Pradesh,Seoni,2008,0.0,-100,1.4,-94,7.9,-58,28.2,164,5.9,-57,254.5,45,326.0,-21,184.4,-51,104.9,-44,24.1,-51,5.6,-61,0.0,-100
Madhya Pradesh,Seoni,2009,0.0,-100,0.0,-100,1.7,-91,0.2,-98,1.1,-92,58.5,-67,513.0,24,184.6,-51,113.9,-40,16.1,-67,83.8,486,5.2,-55
Madhya Pradesh,Seoni,2010,0.9,-96,13.6,-38,0.4,-98,0.0,-100,7.1,-48,122.0,-30,397.5,-4,310.9,-17,344.5,83,6.6,-87,10.8,-24,1.9,-84
Madhya Pradesh,Shahdol,2006,0.0,-100,0.0,-100,53.9,225,7.3,-38,9.0,-34,61.1,-60,483.4,42,376.5,2,57.0,-71,0.0,-100,17.0,95,0.0,-100
Madhya Pradesh,Shahdol,2007,0.0,-100,67.0,144,4.3,-74,0.0,-100,12.0,-12,104.0,-32,300.0,-12,342.0,-7,220.8,11,0.0,-100,0.0,-100,0.0,-100
Madhya Pradesh,Shahdol,2008,4.3,-88,6.0,-78,8.0,-52,15.0,27,0.6,-96,199.3,31,321.0,-6,252.0,-32,139.0,-30,0.0,-100,0.0,-100,0.0,-100
Madhya Pradesh,Shahdol,2009,7.0,-81,0.0,-100,15.0,-10,0.0,-100,6.0,-56,35.6,-77,285.9,-16,145.2,-61,146.0,-27,0.0,-100,56.0,544,4.9,-35
Madhya Pradesh,Shahdol,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,42.0,-68,302.3,-6,291.6,-18,183.0,-2,0.0,-100,0.0,-100,0.0,-100
Madhya Pradesh,Shajapur,2006,0.0,-100,0.0,-100,37.5,650,4.0,135,44.0,437,103.6,-1,324.1,4,783.4,127,308.7,72,23.0,-11,0.0,-100,0.0,-100
Madhya Pradesh,Shajapur,2007,0.0,-100,0.7,-83,0.0,-100,5.5,224,25.7,213,85.7,-18,555.7,78,240.9,-30,145.8,-19,0.0,-100,0.9,-93,0.0,-100
Madhya Pradesh,Shajapur,2008,0.0,-100,0.0,-100,4.5,-10,2.0,18,0.1,-99,156.2,49,198.3,-36,155.3,-55,160.7,-10,4.3,-83,11.3,-18,0.0,-100
Madhya Pradesh,Shajapur,2009,10.1,-23,0.0,-100,0.0,-100,5.1,200,9.1,11,25.6,-76,348.6,12,157.8,-54,50.5,-72,94.1,265,59.0,328,26.0,251
Madhya Pradesh,Shajapur,2010,1.2,-91,1.9,-53,0.0,-100,0.0,-100,0.0,-100,9.0,-91,245.6,-21,222.9,-35,72.1,-60,20.6,-20,45.7,231,1.5,-80
Madhya Pradesh,Sheopur,2006,0.0,-100,0.0,-100,19.9,333,0.0,-100,7.0,-29,62.2,-5,172.9,-42,113.9,-61,96.5,-20,9.0,-63,0.0,-100,0.0,-100
Madhya Pradesh,Sheopur,2007,0.0,-100,38.0,660,6.0,30,5.0,100,14.1,44,40.6,-38,106.3,-64,208.4,-29,47.9,-60,0.0,-100,0.0,-100,3.5,-31
Madhya Pradesh,Sheopur,2008,0.0,-100,0.0,-100,0.1,-98,4.2,68,8.6,-12,239.9,266,229.6,-22,156.0,-47,117.7,-2,11.0,-55,2.0,-67,0.0,-100
Madhya Pradesh,Sheopur,2009,0.0,-100,0.0,-100,0.0,-100,4.5,80,11.5,17,19.8,-70,77.8,-74,149.1,-49,64.8,-46,9.5,-61,34.3,472,0.7,-86
Madhya Pradesh,Sheopur,2010,0.0,-100,10.1,102,0.0,-100,0.0,-100,0.0,-100,62.2,-5,156.3,-47,289.5,-1,70.3,-42,0.0,-100,23.3,288,0.0,-100
Madhya Pradesh,Shivpuri,2006,0.0,-100,0.0,-100,2.0,-59,0.0,-100,12.7,46,76.4,1,173.8,-40,203.7,-28,112.1,-31,0.0,-100,0.0,-100,0.0,-100
Madhya Pradesh,Shivpuri,2007,0.0,-100,36.2,326,10.3,110,0.0,-100,0.0,-100,96.3,27,155.3,-47,142.6,-49,82.5,-49,0.0,-100,0.0,-100,1.8,-70
Madhya Pradesh,Shivpuri,2008,0.0,-100,0.0,-100,0.1,-98,0.5,-84,0.2,-98,289.6,282,185.8,-36,222.5,-21,79.1,-51,4.5,-84,13.2,55,0.0,-100
Madhya Pradesh,Shivpuri,2009,4.8,-70,0.0,-100,0.0,-100,0.8,-74,9.5,9,46.0,-39,254.4,-13,258.7,-8,77.4,-52,79.5,180,18.3,115,3.8,-38
Madhya Pradesh,Shivpuri,2010,2.3,-86,13.2,55,0.0,-100,0.0,-100,0.0,-100,51.3,-32,268.3,-8,353.2,25,143.5,-12,0.0,-100,12.8,51,0.0,-100
Madhya Pradesh,Sidhi,2006,0.0,-100,0.0,-100,,,37.6,667,47.8,295,89.2,-36,636.0,91,350.2,3,39.8,-83,0.0,-100,1.4,-86,0.0,-100
Madhya Pradesh,Sidhi,2007,0.0,-100,71.2,234,33.2,101,0.0,-100,15.4,27,162.6,17,120.0,-64,196.2,-43,172.2,-24,1.1,-97,0.0,-100,3.6,-55
Madhya Pradesh,Sidhi,2008,9.4,-66,8.2,-62,0.0,-100,19.4,296,20.4,69,134.0,-4,267.4,-20,254.6,-25,66.0,-71,0.0,-100,6.0,-39,0.0,-100
Madhya Pradesh,Sidhi,2009,6.4,-77,0.0,-100,2.4,-85,6.6,35,7.2,-40,72.0,-48,254.1,-24,154.2,-55,124.6,-45,7.2,-79,39.4,302,11.0,38
Madhya Pradesh,Sidhi,2010,10.6,-62,0.0,-100,0.0,-100,1.0,-80,8.4,-31,56.6,-59,370.4,11,221.6,-35,133.0,-42,33.4,0,0.0,-100,0.0,-100
Madhya Pradesh,Tikamgarh,2006,0.0,-100,0.0,-100,15.5,131,0.0,-100,25.5,538,2.5,-98,362.6,6,143.4,-60,34.5,-80,9.7,-69,0.0,-100,0.0,-100
Madhya Pradesh,Tikamgarh,2007,0.0,-100,34.0,209,5.0,-25,0.0,-100,4.5,13,50.1,-51,91.4,-73,156.0,-56,46.0,-73,0.0,-100,0.0,-100,1.0,-87
Madhya Pradesh,Tikamgarh,2008,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,754.7,635,249.7,-27,259.1,-28,37.5,-78,13.0,-58,2.5,-83,0.0,-100
Madhya Pradesh,Tikamgarh,2009,26.0,20,0.0,-100,0.0,-100,2.5,25,4.0,0,23.5,-77,221.0,-35,218.0,-39,88.9,-48,152.0,389,38.2,163,4.0,-49
Madhya Pradesh,Tikamgarh,2010,0.0,-100,24.5,123,0.0,-100,0.0,-100,0.0,-100,7.5,-93,163.8,-52,230.3,-36,112.4,-34,10.0,-68,26.0,79,0.0,-100
Madhya Pradesh,Ujjain,2006,0.0,-100,0.0,-100,19.9,947,0.0,-100,27.2,386,151.6,39,245.0,-9,883.9,194,432.5,163,7.0,-77,1.3,-91,0.0,-100
Madhya Pradesh,Ujjain,2007,0.0,-100,3.4,31,0.0,-100,2.2,175,22.5,302,119.7,10,426.1,58,382.9,27,168.4,2,0.0,-100,0.0,-100,0.0,-100
Madhya Pradesh,Ujjain,2008,0.0,-100,0.0,-100,0.0,-100,13.5,1588,0.3,-95,109.7,1,218.1,-19,129.6,-57,125.4,-24,41.5,36,1.5,-89,0.0,-100
Madhya Pradesh,Ujjain,2009,1.2,-85,0.0,-100,0.0,-100,0.2,-75,19.6,250,69.8,-36,313.6,16,146.1,-51,101.8,-38,85.1,178,56.0,297,24.5,390
Madhya Pradesh,Ujjain,2010,0.6,-92,8.8,238,0.0,-100,0.0,-100,0.7,-88,11.9,-89,217.9,-19,328.2,9,80.7,-51,16.7,-45,45.8,225,2.2,-56
Madhya Pradesh,Umaria,2006,0.0,-100,0.0,-100,57.9,249,0.0,-100,21.0,156,125.2,-5,347.1,0,391.5,-5,93.1,-56,0.0,-100,38.2,267,0.0,-100
Madhya Pradesh,Umaria,2007,0.0,-100,73.3,199,13.8,-17,0.0,-100,1.5,-82,60.6,-54,349.8,1,347.4,-15,158.5,-26,0.0,-100,0.0,-100,2.2,-82
Madhya Pradesh,Umaria,2008,1.5,-95,0.2,-99,1.7,-90,6.0,-8,12.1,48,393.6,199,188.3,-46,173.4,-58,267.7,26,34.9,-12,8.4,-19,0.0,-100
Madhya Pradesh,Umaria,2009,13.5,-54,0.0,-100,2.6,-84,3.1,-52,2.5,-70,88.4,-33,169.2,-51,139.5,-66,257.6,21,28.5,-28,176.7,1599,23.6,98
Madhya Pradesh,Umaria,2010,2.6,-91,20.2,-18,0.0,-100,0.0,-100,6.5,-21,66.1,-50,327.9,-6,225.6,-45,179.7,-16,41.2,4,0.0,-100,13.9,17
Madhya Pradesh,Vidisha,2006,0.0,-100,0.0,-100,83.4,1416,5.0,233,44.7,916,38.4,-69,449.2,21,421.1,11,254.5,51,0.0,-100,0.0,-100,0.0,-100
Madhya Pradesh,Vidisha,2007,0.0,-100,28.6,218,0.0,-100,0.0,-100,0.8,-82,158.6,29,275.2,-26,176.6,-54,142.3,-16,0.0,-100,0.0,-100,0.0,-100
Madhya Pradesh,Vidisha,2008,0.0,-100,0.0,-100,4.3,-22,17.5,1067,0.2,-95,417.7,239,311.0,-17,256.8,-32,134.6,-20,16.6,-25,10.4,-35,0.0,-100
Madhya Pradesh,Vidisha,2009,35.5,61,0.0,-100,0.0,-100,0.8,-47,2.2,-50,72.6,-41,244.0,-35,230.3,-39,188.7,12,0.0,-100,114.4,619,19.8,94
Madhya Pradesh,Vidisha,2010,2.3,-90,0.0,-100,0.0,-100,0.0,-100,0.0,-100,136.4,11,291.0,-22,242.5,-36,95.4,-43,11.0,-50,40.0,152,5.0,-51
Kerala,Alapuzha,2006,11.7,-40,0.0,-100,58.4,3,73.6,-48,495.3,50,481.5,-23,442.6,-20,332.4,-9,400.2,39,450.8,37,268.1,34,6.0,-90
Kerala,Alapuzha,2007,0.0,-100,30.5,4,2.2,-96,139.7,-2,284.2,-14,597.3,-5,780.2,41,368.3,0,417.6,45,306.8,-7,173.4,-13,6.4,-89
Kerala,Alapuzha,2008,0.0,-100,88.2,200,175.5,208,166.3,17,127.8,-61,366.5,-42,660.7,19,189.4,-48,332.6,15,313.7,-5,122.3,-39,41.9,-28
Kerala,Alapuzha,2009,1.7,-91,4.4,-85,45.3,-20,131.9,-8,256.4,-22,559.8,-11,503.3,-9,164.0,-55,250.3,-13,210.9,-36,318.5,60,54.6,-7
Kerala,Alapuzha,2010,16.6,-15,2.2,-93,92.7,63,161.6,13,322.0,-2,529.3,-16,474.6,-14,255.9,-30,242.3,-16,555.1,68,309.3,55,96.8,65
Kerala, Cannur,2006,0.0,-100,0.0,-100,16.2,110,4.5,-93,567.7,124,735.4,-15,674.7,-36,491.2,-10,569.9,129,266.8,28,97.6,5,2.3,-91
Kerala, Cannur,2007,0.1,-97,0.2,-92,0.0,-100,45.4,-33,213.7,-16,949.8,10,1115.,9    6,783.8,43,595.6,139,315.1,51,72.3,-22,0.2,-99
Kerala, Cannur,2008,0.0,-100,0.6,-77,250.2,3149,23.7,-65,56.6,-78,725.8,-16,483.6,-54,480.3,-12,396.4,59,392.5,89,3.0,-97,9.8,-60
Kerala, Cannur,2009,0.0,-100,0.0,-100,9.3,21,97.2,44,169.6,-33,625.3,-27,1456.,6   38,299.5,-45,320.5,29,200.3,-4,306.8,231,48.7,99
Kerala, Cannur,2010,19.1,516,0.0,-100,9.4,22,65.3,-3,137.0,-46,843.9,-2,959.6,-9,511.0,-7,269.3,8,342.3,64,338.1,264,2.3,-91
Kerala, Ernakulam,2006,12.7,-40,0.0,-100,62.0,26,42.9,-72,622.5,76,654.0,-14,583.9,-23,498.4,-3,505.6,63,478.4,33,394.5,94,3.1,-95
Kerala, Ernakulam,2007,1.9,-91,1.4,-95,9.2,-81,146.5,-4,193.5,-45,815.0,7,1132.,8   48,480.1,-6,667.3,115,522.1,46,66.1,-68,9.8,-84
Kerala, Ernakulam,2008,3.0,-86,30.8,3,319.6,548,129.1,-15,137.7,-61,455.1,-40,539.0,-29,326.2,-36,555.1,79,304.3,-15,37.4,-82,36.9,-38
Kerala, Ernakulam,2009,10.4,-51,0.0,-100,45.8,-7,89.5,-41,315.7,-11,615.1,-19,838.8,10,312.2,-39,497.4,60,176.6,-51,290.0,42,70.1,17
Kerala, Ernakulam,2010,9.8,-54,0.0,-100,30.5,-38,233.8,53,239.9,-32,849.9,11,690.5,-9,356.5,-30,456.9,47,624.7,74,517.5,154,63.2,6
Kerala, Idukki,2006,10.3,-39,0.0,-100,138.3,161,135.2,-14,651.1,121,585.9,-20,856.5,-3,467.2,-23,504.8,39,435.0,13,230.5,17,0.0,-100
Kerala, Idukki,2007,1.0,-94,8.3,-69,9.6,-82,207.6,32,179.8,-39,896.6,22,1234.,1   40,616.6,2,696.0,92,465.7,21,92.1,-53,45.8,-21
Kerala, Idukki,2008,5.0,-70,44.9,68,166.5,215,120.2,-24,65.2,-78,494.3,-33,718.9,-19,638.4,6,426.8,18,283.5,-26,62.4,-68,5.1,-91
Kerala, Idukki,2009,10.1,-40,0.3,-99,102.7,94,42.9,-73,226.7,-23,443.2,-40,983.4,11,335.8,-44,533.0,47,296.1,-23,236.1,20,107.2,85
Kerala, Idukki,2010,12.5,-26,0.0,-100,41.3,-22,160.4,2,182.9,-38,786.5,7,777.3,-12,543.6,-10,306.1,-16,427.9,12,305.6,55,24.5,-58
Kerala, Kasargode,2006,0.0,-100,0.0,-100,0.0,-100,1.0,-98,659.0,179,869.0,-13,624.1,-42,428.0,-32,533.5,86,220.2,6,109.8,21,0.0,-100
Kerala, Kasargode,2007,0.0,-100,0.0,-100,0.0,-100,11.8,-79,199.3,-16,1268.,3   27,735.5,-32,787.2,25,631.4,120,169.0,-19,53.5,-41,0.0,-100
Kerala, Kasargode,2008,0.0,-100,2.6,37,295.0,3682,133.4,143,63.2,-73,1004.,7    1,672.9,-38,528.3,-16,403.5,41,158.4,-24,49.0,-46,8.9,-62
Kerala, Kasargode,2009,0.0,-100,0.0,-100,16.0,105,16.4,-70,152.0,-36,560.6,-44,1238.,2   15,446.0,-29,330.9,15,76.7,-63,294.2,224,9.8,-58
Kerala, Kasargode,2010,7.3,92,0.0,-100,0.1,-99,35.2,-36,78.5,-67,1034.,0    3,1276.,2   18,681.1,8,357.1,25,283.6,36,241.6,166,17.3,-27
Kerala, Kollam,2006,29.6,111,9.4,-67,148.8,141,96.2,-42,367.8,30,306.5,-37,377.3,-6,254.3,-3,382.9,69,575.1,83,306.2,50,5.2,-88
Kerala, Kollam,2007,0.0,-100,11.7,-60,39.7,-36,194.2,16,161.3,-43,499.0,2,574.1,43,263.1,1,408.1,80,445.0,42,128.8,-37,26.0,-40
Kerala, Kollam,2008,0.0,-100,41.0,42,224.9,265,137.6,-18,120.8,-57,207.1,-58,454.8,13,265.1,1,247.0,9,360.8,15,122.7,-40,25.6,-41
Kerala, Kollam,2009,2.2,-84,3.0,-90,105.7,71,121.9,-27,136.4,-52,272.3,-44,369.7,-8,185.5,-29,272.6,20,325.9,4,317.0,55,15.7,-64
Kerala, Kollam,2010,11.5,-18,0.0,-100,59.1,-4,221.1,32,203.5,-28,357.0,-27,362.3,-10,304.8,17,258.3,14,527.8,68,388.4,90,95.0,118
Kerala, Kottayam,2006,15.1,-31,0.0,-100,114.7,90,200.5,17,553.4,67,525.1,-18,605.1,-5,407.8,-1,453.3,61,509.8,47,367.8,64,2.6,-96
Kerala, Kottayam,2007,0.0,-100,24.0,-14,6.0,-90,245.4,44,250.0,-25,637.2,-1,921.1,45,326.4,-21,521.6,86,378.9,10,147.9,-34,9.5,-84
Kerala, Kottayam,2008,0.0,-100,49.4,76,253.7,321,202.8,19,50.4,-85,341.6,-47,555.4,-13,268.6,-35,370.5,32,284.0,-18,103.8,-54,53.6,-8
Kerala, Kottayam,2009,7.5,-66,1.8,-94,78.6,30,69.9,-59,204.9,-38,460.0,-28,553.1,-13,225.6,-45,280.8,0,188.6,-45,278.7,25,86.4,49
Kerala, Kottayam,2010,9.6,-56,1.4,-95,96.7,60,201.5,18,354.1,7,664.7,4,568.9,-11,294.4,-28,366.9,31,559.4,62,456.0,104,97.9,69
Kerala, Kozhikode,2006,6.0,15,0.0,-100,12.1,-42,10.3,-90,608.5,110,937.0,1,629.5,-39,506.8,-8,555.4,105,295.6,10,97.4,-42,0.0,-100
Kerala, Kozhikode,2007,0.0,-100,0.1,-99,4.1,-80,137.5,35,424.8,46,952.7,3,1212.,4   18,723.1,32,699.1,158,438.8,63,108.8,-35,0.0,-100
Kerala, Kozhikode,2008,0.0,-100,1.8,-73,267.8,1181,134.4,32,69.6,-76,821.1,-12,577.8,-44,343.1,-38,478.6,77,614.0,129,14.0,-92,6.1,-84
Kerala, Kozhikode,2009,0.0,-100,0.0,-100,43.5,108,63.1,-38,179.1,-38,608.4,-34,1817.,5   77,301.1,-45,335.4,24,321.3,20,335.1,99,22.7,-39
Kerala, Kozhikode,2010,7.1,37,0.3,-96,0.0,-100,143.3,41,249.9,-14,1094.,5   18,897.8,-13,368.9,-33,323.1,19,495.1,84,280.0,66,13.9,-63
Kerala, Malapuram,2006,0.0,-100,0.0,-100,75.1,258,22.0,-77,541.7,129,665.9,1,546.3,-30,407.9,6,617.0,193,332.9,20,198.9,34,0.0,-100
Kerala, Malapuram,2007,0.1,-97,0.0,-100,9.5,-55,69.5,-27,192.1,-19,695.1,5,1223.,8   58,436.3,13,560.7,166,279.6,1,74.5,-50,2.5,-91
Kerala, Malapuram,2008,0.0,-100,17.6,175,207.2,887,32.5,-66,115.0,-51,536.1,-19,371.0,-52,219.0,-43,281.8,34,347.8,25,16.6,-89,0.2,-99
Kerala, Malapuram,2009,0.0,-100,0.0,-100,19.8,-6,46.4,-51,143.3,-39,337.9,-49,993.2,28,243.1,-37,256.9,22,200.1,-28,257.5,73,12.5,-56
Kerala, Malapuram,2010,1.4,-62,0.0,-100,0.5,-98,92.7,-3,118.9,-50,654.5,-1,522.9,-33,302.9,-21,236.0,12,408.2,47,252.3,70,20.0,-29
Kerala, Palakked,2006,4.7,-18,0.0,-100,82.6,209,64.9,-36,391.7,99,501.7,-3,457.7,-27,348.4,-1,414.2,122,244.8,-10,148.0,2,0.0,-100
Kerala, Palakked,2007,1.2,-79,0.2,-98,0.0,-100,103.9,2,158.9,-19,625.4,21,1032.,6   64,478.0,35,507.3,172,310.3,14,32.6,-77,19.2,-40
Kerala, Palakked,2008,0.0,-100,26.6,217,153.9,476,28.6,-72,41.2,-79,445.6,-14,359.0,-43,214.1,-39,241.9,30,364.1,34,8.6,-94,0.1,-100
Kerala, Palakked,2009,0.0,-100,0.0,-100,81.3,204,58.0,-43,138.8,-30,282.0,-46,985.0,56,262.3,-26,250.6,34,176.1,-35,248.7,72,14.8,-53
Kerala, Palakked,2010,1.9,-67,0.0,-100,10.8,-60,130.8,29,109.1,-45,545.3,5,508.4,-19,267.2,-24,180.0,-3,401.2,48,279.8,93,24.0,-25
Kerala, Pathanamthitta,2006,16.3,-23,0.0,-100,148.3,85,135.6,-26,488.7,77,452.0,-17,476.0,-8,271.3,-21,320.9,23,480.4,50,253.7,25,0.0,-100
Kerala, Pathanamthitta,2007,0.0,-100,10.0,-73,24.5,-69,261.6,43,156.8,-43,632.8,17,755.2,46,325.6,-5,444.1,70,456.2,42,176.5,-13,8.1,-86
Kerala, Pathanamthitta,2008,0.0,-100,65.3,73,157.7,97,198.4,9,61.5,-78,287.0,-47,644.1,25,346.1,1,368.2,41,345.9,8,142.9,-29,40.7,-29
Kerala, Pathanamthitta,2009,5.5,-74,12.0,-68,105.7,32,115.4,-37,156.8,-43,378.0,-30,454.0,-12,227.4,-33,290.3,11,222.7,-31,299.9,48,34.9,-39
Kerala, Pathanamthitta,2010,31.0,46,0.7,-98,66.3,-17,210.0,15,268.2,-3,502.5,-7,432.5,-16,402.2,18,259.4,-1,454.9,42,526.4,160,89.1,56
Kerala, Thiruvananthapuram,2006,18.9,7,0.0,-100,73.7,50,81.4,-36,289.7,26,239.1,-35,190.2,-28,122.6,-28,473.9,180,521.4,100,296.7,56,13.9,-79
Kerala, Thiruvananthapuram,2007,0.3,-98,1.7,-90,3.7,-92,213.3,68,167.2,-27,348.7,-5,306.6,16,177.2,3,279.1,65,327.8,26,213.8,13,11.7,-82
Kerala, Thiruvananthapuram,2008,0.0,-100,24.6,47,276.0,463,158.3,25,89.8,-61,116.3,-68,286.0,8,180.6,5,202.6,20,363.9,40,195.2,3,38.2,-42
Kerala, Thiruvananthapuram,2009,5.0,-72,0.0,-100,60.0,22,44.6,-65,206.9,-10,183.3,-50,204.2,-23,87.3,-49,183.4,9,119.4,-54,346.3,82,42.5,-35
Kerala, Thiruvananthapuram,2010,108.3,515,0.0,-100,73.1,49,109.4,-14,216.7,-6,237.0,-35,234.9,-11,118.7,-31,114.1,-32,414.3,59,326.0,72,188.3,187
Kerala, Thrissur,2006,0.8,-86,0.0,-100,45.9,94,60.6,-31,617.5,99,644.0,-12,553.6,-28,516.6,20,588.9,122,371.6,39,176.5,31,0.7,-98
Kerala, Thrissur,2007,0.0,-100,0.0,-100,0.0,-100,100.1,15,240.8,-22,783.2,7,1170.,2   52,533.3,24,660.3,149,413.3,55,48.6,-64,4.5,-89
Kerala, Thrissur,2008,0.0,-100,21.0,116,218.1,824,45.7,-48,59.8,-81,523.4,-29,437.7,-43,260.2,-39,345.5,30,384.7,44,9.0,-93,5.0,-88
Kerala, Thrissur,2009,0.0,-100,0.0,-100,49.4,109,53.9,-38,289.4,-7,586.1,-20,972.1,26,385.1,-10,361.4,36,156.9,-41,206.3,53,29.7,-27
Kerala, Thrissur,2010,18.4,229,0.0,-100,9.3,-61,74.7,-14,197.4,-36,775.8,6,601.5,-22,236.6,-45,308.0,16,539.6,102,332.6,146,20.5,-50
Kerala, Wynad,2006,10.0,64,0.0,-100,67.4,204,64.0,-34,361.5,93,443.2,-36,691.2,-41,382.4,-40,314.6,21,133.0,-36,118.9,16,0.0,-100
Kerala, Wynad,2007,0.3,-95,9.5,7,1.3,-94,134.4,39,113.8,-39,501.1,-28,1147.,2   -1,590.7,-8,385.0,48,172.9,-17,29.1,-72,7.5,-73
Kerala, Wynad,2008,0.0,-100,19.2,116,166.3,649,89.4,-8,102.0,-45,312.5,-55,416.7,-64,413.8,-35,159.3,-39,450.7,117,11.8,-88,0.7,-97
